OID,FID_1,Field1,category,id,latitude,longitude,general_ca,FID_2,label,altname,name,code,centroid_x,centroid_y
1067,2340,4013,indpak,DTA1ySeM6uzx33qMnhqRNQ,51.6333432,-0.1308964,Indian,5,E09000010, ,Enfield,E09000010,-0.085666299,51.65050125
1068,2341,4015,indpak,ONDy8IOAYymwT3G_NOcwdw,51.61441917,-0.064276457,Indian,5,E09000010, ,Enfield,E09000010,-0.085666299,51.65050125
1069,2342,4023,indpak,xUPvEFqFfCwbXQ1s82XTgg,51.6194548,-0.1137708,Indian,5,E09000010, ,Enfield,E09000010,-0.085666299,51.65050125
1070,2357,4044,indpak,k39S-HcQ4znzdFkA2Q4YnA,51.6134822,-0.1224362,Indian,5,E09000010, ,Enfield,E09000010,-0.085666299,51.65050125
1071,2358,4045,indpak,GMNFo5zUSqunj4QL2_zJNA,51.615933,-0.134815,Indian,5,E09000010, ,Enfield,E09000010,-0.085666299,51.65050125
1072,2367,4058,indpak,xPienY-QCEyIms2H230C7w,51.608541,-0.110075,Indian,5,E09000010, ,Enfield,E09000010,-0.085666299,51.65050125
1073,2373,4064,indpak,vSguXDi_2uNm-FP9oex3Sg,51.6608313,-0.057928069,Indian,5,E09000010, ,Enfield,E09000010,-0.085666299,51.65050125
1074,2378,4076,indpak,WaHervG2Lg7Sg390bEfBFA,51.6537742,-0.093479,Indian,5,E09000010, ,Enfield,E09000010,-0.085666299,51.65050125
1075,2379,4078,indpak,7BrBxXg0IeROzN9pJQt4WQ,51.613529,-0.122751,Indian,5,E09000010, ,Enfield,E09000010,-0.085666299,51.65050125
1076,2380,4079,indpak,-Fnc2-wKxAt5h6Lf_rA4Nw,51.65355832,-0.080491587,Indian,5,E09000010, ,Enfield,E09000010,-0.085666299,51.65050125
1077,2385,4087,indpak,m2gGSkgTtbVXyP5pxR6pyg,51.628537,-0.052577,Indian,5,E09000010, ,Enfield,E09000010,-0.085666299,51.65050125
1078,2390,4092,malaysian,h8UcJsddfVK1bNLrXC3sOg,51.6346825,-0.0941386,Southeast_Asian,5,E09000010, ,Enfield,E09000010,-0.085666299,51.65050125
1079,2391,4094,thai,Mq4s0mpgPdH4eGomgB57Sw,51.6315002,-0.09601,Southeast_Asian,5,E09000010, ,Enfield,E09000010,-0.085666299,51.65050125
1080,2431,4157,tradamerican,rBVy170iPcXhXcOcI3otOA,51.650908,-0.0612183,American,5,E09000010, ,Enfield,E09000010,-0.085666299,51.65050125
1081,2441,4167,tradamerican,IaXQRO0Ob4pbkgnLDltlmg,51.67981746,-0.048859652,American,5,E09000010, ,Enfield,E09000010,-0.085666299,51.65050125
1082,2457,4183,caribbean,Gi9IXZnoY1ngg_u84TcSRg,51.6605338,-0.0579312,Latin_American,5,E09000010, ,Enfield,E09000010,-0.085666299,51.65050125
1083,2458,4184,caribbean,HLD5p1PDW3v76hKg38ucMg,51.6337318,-0.0536757,Latin_American,5,E09000010, ,Enfield,E09000010,-0.085666299,51.65050125
1084,4185,8467,italian,fuxmB_VuHkTCdmA4uZTPEw,51.648838,-0.1483612,Italian,5,E09000010, ,Enfield,E09000010,-0.085666299,51.65050125
1085,4458,8841,mediterranean,woDUtX073UuM1n_RGBPwZA,51.647519,-0.1476284,Mediterranean,5,E09000010, ,Enfield,E09000010,-0.085666299,51.65050125
1086,4464,8851,mediterranean,wCZYiA2WfnvyomrWkixVPA,51.648768,-0.14749,Mediterranean,5,E09000010, ,Enfield,E09000010,-0.085666299,51.65050125
1087,4522,8935,greek,9xy6td0a6PYNKQoP2QfhBQ,51.650883,-0.149918,Mediterranean,5,E09000010, ,Enfield,E09000010,-0.085666299,51.65050125
1088,4603,9141,pakistani,9yvaNyKO-0vNZ6y0GwJPVg,51.648184,-0.147021,Pakistani,5,E09000010, ,Enfield,E09000010,-0.085666299,51.65050125
1089,4700,9298,chinese,9y57YL9Oc9BidWBDJ2BbUA,51.648184,-0.147021,Chinese,5,E09000010, ,Enfield,E09000010,-0.085666299,51.65050125
1090,1863,3446,italian,zDj9eylGUx8vtCxkechhzA,51.3229104,-0.135774,Italian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1091,1943,3535,chinese,lrt-a23nRS6MP-H7I6xyAw,51.32258157,-0.135634703,Chinese,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1092,2002,3629,singaporean,L5DZbTp2a7O-MU__31DbOQ,51.32062713,-0.139117284,Southeast_Asian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1093,2007,3635,thai,JXhaNI_NpGSOlXtgdvEOug,51.319577,-0.139513,Southeast_Asian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1094,2467,4194,italian,I-dEInoQnpQLxA5uGNBGog,51.365748,-0.099286,Italian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1095,2468,4195,italian,j6CYUR_XMjV0HZ06o9nhNg,51.3654497,-0.095507766,Italian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1096,2471,4198,italian,-iSADD5VzGevSN5rl2p-MA,51.3711735,-0.100644,Italian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1097,2472,4199,italian,OB6kCd4uv8uI9fCb96_DLw,51.3378697,-0.1153992,Italian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1098,2476,4203,italian,NWAqcdKSnzIRO7lMvPGk0w,51.3657376,-0.0992744,Italian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1099,2477,4204,italian,h4BaLyr-VHwYtN8-Ens0sg,51.375558,-0.099282,Italian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1100,2478,4206,italian,EYU6n7BLkczVoVx0oeGLZA,51.3769994,-0.1232275,Italian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1101,2484,4212,italian,0-ZutEyxQQT_sYK2twkb-A,51.385031,-0.097783,Italian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1102,2485,4213,italian,qkQY4MK5B7J4Nz1c39czfg,51.41883318,-0.082471252,Italian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1103,2490,4218,italian,HZ0ZzvQYAnVELZrfCq2FqA,51.37897276,-0.122295632,Italian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1104,2491,4219,italian,ekYx5UXw63mYOKzeWALMpg,51.373213,-0.102713,Italian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1105,2493,4222,italian,YJkcal5uk5UABKFanz0XpA,51.3932883,-0.1149677,Italian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1106,2496,4225,italian,qyx2U79wQg5dpEoZl6MV4Q,51.3395162,-0.1155325,Italian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1107,2501,4230,italian,sbJzfSI8oE3ofBcvDhk2Nw,51.35217354,-0.038317234,Italian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1108,2505,4235,italian,l4feHQPm3jhUF8lPAo7tyw,51.365658,-0.098758,Italian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1109,2506,4236,italian,SKJ6w25SMo8QMKw1Gi0I5Q,51.37818301,-0.125128405,Italian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1110,2513,4243,italian,cfPiAlGNuCu0guGdHC3W1w,51.3725219,-0.100617,Italian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1111,2514,4244,italian,t3fnyWyqN3Mfa4t5GHvrXQ,51.41819078,-0.0824413,Italian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1112,2516,4246,italian,I0n1JuEoDn0b2tCZPJ1DDg,51.3393092,-0.1172707,Italian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1113,2521,4251,italian,nKjOw256E4_xq2JvURj6Jg,51.3798338,-0.085743,Italian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1114,2523,4253,italian,2jxen161_33wmHGOfgELmA,51.40937916,-0.122061207,Italian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1115,2524,4254,italian,3vGdZ8d9HsheUp4q4JO52w,51.370268,-0.100234,Italian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1116,2527,4257,italian,u8-q1xfUOMMxo6KVgbps_Q,51.3730406,-0.0993311,Italian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1117,2530,4260,italian,1aiikJ-AiYfBCCw-p0YHZg,51.3982637,-0.0936998,Italian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1118,2535,4266,italian,Asgcdp7rMrqB8XfjxuY3gA,51.373929,-0.097511,Italian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1119,2545,4279,italian,Fha2bvWunplcxdDm2M75_A,51.3694725,-0.1000105,Italian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1120,2548,4282,italian,yEKAtxM7T4RwzQROmRKxaQ,51.3517,-0.0989636,Italian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1121,2558,4292,french,vJCqzse8GAOw0Z2geg_14g,51.3621856,-0.09624352,French,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1122,2559,4293,french,WwoZgxrETpXF0OWxmHccXA,51.3751147,-0.1023752,French,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1123,2560,4294,french,pGWTd5zcDQLdhXwNvh_vhw,51.36211,-0.067691,French,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1124,2561,4295,french,ME2tv50Oqnnt461sqbHfNg,51.36288242,-0.096836068,French,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1125,2577,4311,spanish,ez94fqWsdoVPiFAZc8BNMg,51.3386666,-0.1152227,European_Other,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1126,2582,4317,spanish,i_6gzh5ceFz6kDaDrCI0sQ,51.3682795,-0.0990418,European_Other,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1127,2585,4320,spanish,5o3avWPNtJZ5r7jdu3CFjg,51.378132,-0.124537,European_Other,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1128,2596,4332,portuguese,na85yXeaOkyVy1cbJRCcIA,51.3728161,-0.1005262,European_Other,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1129,2598,4335,portuguese,SBdzNN2Vz1XQKeySJ74Cqw,51.41887433,-0.082477881,European_Other,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1130,2608,4347,bulgarian,vWvLzGNC2kMiUc9QoixFHg,51.36996319,-0.09973526,European_Other,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1131,2609,4348,german,ZqAIcrSGN8JpQLjxYTkXDw,51.37418,-0.09799,European_Other,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1132,2612,4351,african,QYC1c0YnnzFjtsqf-UeKnA,51.378324,-0.101797,African,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1133,2615,4354,african,tl_yQSXs77ncYHdHDHakFw,51.3917855,-0.0662767,African,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1134,2617,4356,african,O_oGelZj2mpvV09P5kwvjw,51.4080551,-0.1215169,African,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1135,2630,4373,mediterranean,4p-WI1bIv90x-4MRg-zcdg,51.33906374,-0.117110987,Mediterranean,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1136,2631,4374,mediterranean,Pdek2vqJh3wPpvcOCrW75g,51.3986209,-0.0967128,Mediterranean,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1137,2633,4379,mediterranean,0Tn5oyisrZS2kRhY14lIHA,51.366899,-0.098778,Mediterranean,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1138,2634,4381,mediterranean,9Qto2sQR8O10tflULEKMxQ,51.383987,-0.098358,Mediterranean,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1139,2635,4383,mediterranean,Kf52bMcrULS1lp8gWpcdLA,51.367104,-0.099187,Mediterranean,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1140,2636,4384,mediterranean,B3nSWnD8gd6nN81E-8zKbA,51.367872,-0.09891,Mediterranean,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1141,2642,4390,mediterranean,IbTeq1WtB_J0I3nWPMJtXQ,51.401382,-0.1181415,Mediterranean,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1142,2650,4403,greek,VE-APDsHvG9e_53xfTtK-g,51.3748917,-0.093697,Mediterranean,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1143,2655,4411,kebab,zRBS1JvfHXM6lrsENEdOAw,51.398146,-0.0916135,Mediterranean,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1144,2656,4412,kebab,WorrNLRY2tz4FrnMVKa1cA,51.3980037,-0.1007893,Mediterranean,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1145,2657,4414,kebab,T8z7zwyO4eESdi66-9Eo6Q,51.4006201,-0.1179174,Mediterranean,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1146,2662,4419,turkish,FokLZp_KGrJR_kxurXMsqQ,51.339437,-0.114778,Mediterranean,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1147,2666,4424,turkish,r-dCdbH1ywOpIB1pwJIIlw,51.368986,-0.0988413,Mediterranean,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1148,2668,4427,turkish,G9FyVwXImG2vqqNyt3-yzA,51.4032914,-0.1189432,Mediterranean,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1149,2675,4437,turkish,aQmjTNaGNwa2xvikf6mW3A,51.37967,-0.103825,Mediterranean,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1150,2678,4442,pakistani,NrC5Qzphk2ivjUs0xCxBQw,51.35161202,-0.038392846,Pakistani,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1151,2679,4443,pakistani,0NkHcxNGJ44qPInT-baYDw,51.3823947,-0.0679734,Pakistani,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1152,2680,4444,pakistani,LRkqJ7PS0LgsCQCER7Y9lg,51.34851392,-0.094604317,Pakistani,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1153,2683,4447,pakistani,NdOJoHgMk5Vy41MNse6hTw,51.4102877,-0.1223348,Pakistani,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1154,2687,4452,pakistani,fOj6gf8gXvbynfKMMirmaw,51.3983315,-0.0729499,Pakistani,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1155,2689,4454,pakistani,4MN1kloco5nL5N2VXSR_FQ,51.3634441,-0.0985211,Pakistani,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1156,2691,4456,pakistani,YSfvO07uFLHCWiD9-kdBnQ,51.4019699,-0.1188503,Pakistani,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1157,2692,4458,pakistani,vFGxe31FCZvXhslNug1mFA,51.341231,-0.1214428,Pakistani,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1158,2693,4459,pakistani,Q43bupdTw_7n8vwYUoPwmA,51.3957962,-0.1148635,Pakistani,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1159,2699,4466,pakistani,hgFhKhyTWR3CDgvC2pp1sg,51.3725219,-0.100617,Pakistani,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1160,2702,4470,pakistani,4PT3Ul5G40YrkqmuOIef3g,51.3955739,-0.1147475,Pakistani,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1161,2706,4474,pakistani,af2i08N1ruaPqRZkDq_HmA,51.3482921,-0.094324,Pakistani,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1162,2707,4475,pakistani,sJkUsrTL9rVUXQV-CPcH-Q,51.4082614,-0.1216506,Pakistani,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1163,2708,4476,pakistani,iJ_GuvH7FAjn4gDVrGrdxQ,51.3781798,-0.1028491,Pakistani,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1164,2716,4485,mideastern,pbxIX2jglQkNhm7ZGGweqA,51.37504458,-0.093929244,Middle_Eastern,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1165,2721,4491,afghani,cyNYDczj2P5ZC7CavXvcaA,51.408328,-0.121592, ,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1166,2722,4492,chinese,tM0W_2wRIC4_B7I55WSSgA,51.36173937,-0.057774354,Chinese,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1167,2723,4493,chinese,M2IPg8XHeVAvRu4hT97DzA,51.394904,-0.115011,Chinese,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1168,2724,4494,chinese,beOW1TUiKM1hjnG17STv6w,51.398479,-0.076265,Chinese,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1169,2725,4495,chinese,9DJoZYZq5IawC7L_k_GzHg,51.361384,-0.117772,Chinese,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1170,2727,4497,chinese,p8Y1oc08dJQEohRosqZFNw,51.356623,-0.117876,Chinese,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1171,2728,4498,chinese,f5g0t51L8N6CERynKrZF8A,51.39449042,-0.067223213,Chinese,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1172,2729,4499,chinese,71nlYuK4JUaeS0T42yI6wg,51.409838,-0.122694,Chinese,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1173,2733,4503,chinese,7kW0zktVen7SlxDOkYzvMg,51.35244551,-0.03818797,Chinese,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1174,2735,4505,chinese,-P6eV79U2fa3beoIX2o_2w,51.37426699,-0.095485655,Chinese,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1175,2736,4506,chinese,ZrwLXocV_wgs1lSACg_5SA,51.3332,-0.122911,Chinese,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1176,2738,4508,chinese,15OT1m24SfVasxtlTzH1Kw,51.3704251,-0.0998282,Chinese,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1177,2739,4509,chinese,kYSYxmcDg6b3CV0KTOd8KA,51.3335451,-0.0764681,Chinese,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1178,2740,4511,chinese,lXUq7T7nEbWvQgq7-VNHqg,51.3984833,-0.0765389,Chinese,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1179,2741,4512,chinese,5XGoEGLtscvFDPjVax-38g,51.398589,-0.072955,Chinese,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1180,2742,4513,chinese,5jlrLAr1DXhIjYq-BRBN8g,51.33695394,-0.115412968,Chinese,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1181,2744,4515,chinese,R0jr1WQ1f8D6NrGjLIn_aA,51.3662029,-0.0989454,Chinese,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1182,2752,4524,chinese,wgvibRFXHXmoy2FhF9Rd6Q,51.3681656,-0.0993893,Chinese,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1183,2756,4529,chinese,mrG4QoqOHx2-LTMdX6GHBQ,51.39811,-0.072715,Chinese,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1184,2757,4530,chinese,QLtjSqh-HYRRXT3kkhyEIg,51.361161,-0.11825,Chinese,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1185,2760,4534,chinese,WfYfSB0UQ6j1WRFdDiMfjg,51.3938414,-0.0938349,Chinese,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1186,2764,4538,chinese,3Qq-ojBuwo3KMws7m9a_3w,51.37391198,-0.099496707,Chinese,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1187,2769,4544,chinese,fuYTYTcVqJKtRos7QhWS-Q,51.40097453,-0.1183466,Chinese,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1188,2773,4548,chinese,CBZJbqNUA9DQ74K-KtQwtQ,51.4083071,-0.1216687,Chinese,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1189,2778,4553,chinese,DkmYqzvV2Xe0jMih4ash4A,51.362392,-0.118593,Chinese,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1190,2782,4557,chinese,qTWTpI-KQDl1V8KA4Gs3pw,51.3654252,-0.0987995,Chinese,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1191,2787,4563,chinese,lYbJG9v9xc6BmqdHa8jW5A,51.373929,-0.097511,Chinese,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1192,2795,4572,indpak,lN-tjOQxligOQodm_FqkNg,51.3828771,-0.1070658,Indian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1193,2796,4573,indpak,FKUBetwRwp4ZPBpVdEbDkg,51.3654496,-0.0992606,Indian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1194,2797,4574,indpak,2qysUbvmjpYRWzAxbUbpUw,51.3797476,-0.0874041,Indian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1195,2798,4577,indpak,dpccHlNgoSBD7VrB72REhA,51.353509,-0.098241,Indian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1196,2802,4585,indpak,4PCdFc2glPr3Q4l7a7KG6Q,51.38749,-0.110832,Indian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1197,2803,4586,indpak,jTK9OeFNz8PeqHDG7k76XQ,51.37493957,-0.093894217,Indian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1198,2804,4588,indpak,yO8ayY0wn64UrFH46eURCA,51.3665386,-0.099313,Indian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1199,2805,4590,indpak,RwO36QtptCcm_FDhORho0w,51.380913,-0.0889149,Indian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1200,2809,4597,indpak,JCtmpJqAyrDJeUPwI3sqVQ,51.3982934,-0.1010803,Indian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1201,2811,4599,indpak,YNRfjda379uUQ-qJb4ZZEw,51.361615,-0.0979224,Indian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1202,2812,4602,indpak,cTj-2BdF8M-kAUnm6c-GSA,51.41881672,-0.082362113,Indian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1203,2814,4608,indpak,2Nx0VvUd_1dr85Vjy6xQ3g,51.3819788,-0.1060743,Indian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1204,2815,4609,indpak,UbSE69sbAZ40GctOtVw59A,51.3954916,-0.1146732,Indian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1205,2818,4612,indpak,btVGRSYKQb28uRUD1l-TaA,51.319813,-0.06525,Indian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1206,2819,4615,indpak,M0b-nu_SPYnYUzejdL4nQQ,51.3685412,-0.099259133,Indian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1207,2822,4620,indpak,CWdZb5pJdqMKTWd6p2dP5w,51.344776,-0.059928,Indian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1208,2825,4626,indpak,DF0FuKTXs9Hv-xZmSJYXNQ,51.3564458,-0.0975928,Indian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1209,2827,4630,indpak,mrzxfbL8DR6aNw8ErbfW6Q,51.3655441,-0.0992262,Indian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1210,2828,4631,indpak,Zu9Iam02BZtZ_fsa965hMw,51.34394,-0.06195,Indian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1211,2831,4636,indpak,Ieg0GgO320Zr3tffK5ZG0w,51.41682174,-0.081320481,Indian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1212,2862,4684,malaysian,NCdjjoUf_TKrYbSpiuE1lQ,51.37529232,-0.100390401,Southeast_Asian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1213,2864,4691,thai,GkYCneEaklv2TUkr-GDePA,51.366705,-0.0991672,Southeast_Asian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1214,2865,4692,thai,DO-l2H98SCbp7ul94U_jPA,51.39938134,-0.074212362,Southeast_Asian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1215,2866,4693,thai,TQCuwrHNy29bWRh6XC2hYg,51.338264,-0.115354,Southeast_Asian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1216,2870,4700,thai,CTlAZzNufx-rmS7RB3ZP0w,51.3695097,-0.0989745,Southeast_Asian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1217,2878,4708,thai,48gC566XHjitrVQ3HMa3uA,51.375558,-0.099282,Southeast_Asian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1218,2890,4723,vietnamese,OMxSY7Jk0lMfrftkFsu7fQ,51.3802376,-0.0870899,Southeast_Asian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1219,2891,4724,vietnamese,JHj-DSX9TZHVQPsQs9O9Kg,51.41709157,-0.081726399,Southeast_Asian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1220,2892,4725,vietnamese,VuAl8uKpYLVMXlXI0l54Zw,51.36116028,-0.118249997,Southeast_Asian,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1221,2897,4730,japanese,rMpaBaak0wmk5jwNiUcubQ,51.3738,-0.098421,Japanese_Korean,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1222,2898,4731,japanese,bEndir7PMC6GzKtLdXqY2w,51.3738499,-0.0967854,Japanese_Korean,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1223,2901,4734,japanese,YDm4tdQZ8gZVSma6DFSu-A,51.375593,-0.1035296,Japanese_Korean,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1224,2917,4761,asianfusion,BjTrEaVOWUUmMPWtN0Itlw,51.3435328,-0.0622392,Other,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1225,2918,4762,asianfusion,FnFatXxw-jjUfcDuUk9waw,51.37813187,-0.124537997,Other,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1226,2919,4763,asianfusion,QB6kCHa1JRR8L8vGDjd4vw,51.36520308,-0.090165577,Other,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1227,2922,4771,newamerican,fDSAEKuZ8giM32D5zXz-tw,51.3378697,-0.1153992,American,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1228,2923,4772,newamerican,Sg5zmU8Cu2CcrAk3PBHucQ,51.368143,-0.099517,American,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1229,2924,4773,newamerican,zzcxO-Kl5bV1938uamxuUQ,51.37485594,-0.094059082,American,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
1230,2927,4777,tradamerican,P7UbZWaefYv8Qt81uf4wcw,51.3743579,-0.0942201,American,6,E09000008, ,Croydon,E09000008,-0.085558698,51.35480118
